,fpr_cbc,tpr_cbc,thresholds_cbc
38,0.0009546539379474941,0.13188479029813036,0.8524982966604586
39,0.0010023866348448688,0.13188479029813036,0.8507122769367692
40,0.0010023866348448688,0.13340070742799393,0.8500393429712096
41,0.0010501193317422435,0.13340070742799393,0.8495458756133007
42,0.0010501193317422435,0.13592723597776654,0.8472785351825709
43,0.001097852028639618,0.13592723597776654,0.8464940355818003
44,0.001097852028639618,0.13895907023749368,0.8411978393974641
45,0.0011933174224343676,0.13895907023749368,0.839815975735322
46,0.0011933174224343676,0.15159171298635674,0.8251567734514741
47,0.0012410501193317422,0.15159171298635674,0.8248730725054413
48,0.0012410501193317422,0.15361293582617483,0.8232816183371205
49,0.0012887828162291169,0.15361293582617483,0.8230122111912949
50,0.0012887828162291169,0.15411824153612935,0.8221211668773989
51,0.0013365155131264917,0.15411824153612935,0.8216979580969934
52,0.0013365155131264917,0.15664477008590197,0.8179736382271351
53,0.0013842482100238664,0.15664477008590197,0.8163658194430705
54,0.0013842482100238664,0.15765538150581102,0.8151453835332907
55,0.001431980906921241,0.15765538150581102,0.8142450122023802
56,0.001431980906921241,0.1616978271854472,0.8044257227014701
57,0.0014797136038186157,0.1616978271854472,0.8032545994576625
58,0.0014797136038186157,0.16220313289540172,0.8032273053169705
59,0.0015274463007159905,0.16220313289540172,0.8018118075073655
60,0.0015274463007159905,0.1637190500252653,0.8004727193509977
61,0.0015751789976133652,0.1637190500252653,0.7999535241085035
62,0.0015751789976133652,0.1687721071248105,0.7892381543753866
63,0.0016706443914081145,0.1687721071248105,0.7882052638639967
64,0.0016706443914081145,0.17483577564426478,0.7797768470219532
65,0.001766109785202864,0.17483577564426478,0.7783831811075511
66,0.001766109785202864,0.17685699848408287,0.7770176207714654
67,0.0018138424821002386,0.17685699848408287,0.776516931202325
68,0.0018138424821002386,0.17988883274381,0.7732512021098141
69,0.0019570405727923628,0.17988883274381,0.7717251761356283
70,0.0019570405727923628,0.18595250126326426,0.7640774154339556
71,0.0020047732696897376,0.18595250126326426,0.7639348691342521
72,0.0020047732696897376,0.1864578069732188,0.7613961576781817
73,0.002052505966587112,0.1864578069732188,0.7613452063863524
74,0.002052505966587112,0.18746841839312783,0.7605856890960582
75,0.002100238663484487,0.18746841839312783,0.7600969036616305
76,0.002100238663484487,0.18797372410308236,0.7600723701979979
77,0.0021479713603818618,0.18797372410308236,0.7593656416092447
78,0.0021479713603818618,0.1889843355229914,0.7584517158088154
79,0.002195704057279236,0.1889843355229914,0.7579174978769853
80,0.002195704057279236,0.18948964123294593,0.7579108506612088
81,0.002243436754176611,0.18948964123294593,0.7575165345852878
82,0.002243436754176611,0.19151086407276402,0.7554120339042637
83,0.0022911694510739855,0.19151086407276402,0.7548637073203331
84,0.0022911694510739855,0.19504800404244568,0.7494037043731067
85,0.0023389021479713603,0.19504800404244568,0.7493654833572233
86,0.0023389021479713603,0.19656392117230925,0.7485450888853549
87,0.002386634844868735,0.19656392117230925,0.7484792229824737
88,0.002386634844868735,0.19807983830217282,0.7454460800092111
89,0.0024343675417661096,0.19807983830217282,0.7442514141114647
90,0.0024343675417661096,0.19858514401212735,0.7441905040709264
91,0.0024821002386634845,0.19858514401212735,0.7436437070804666
92,0.0024821002386634845,0.20161697827185449,0.7401990386666636
93,0.0025775656324582338,0.20161697827185449,0.7386522262411221
94,0.0025775656324582338,0.20515411824153612,0.7376607113452869
95,0.0026252983293556086,0.20515411824153612,0.7374118986323006
96,0.0026252983293556086,0.20869125821121778,0.7342667166547661
97,0.002720763723150358,0.20869125821121778,0.73284672254802
98,0.002720763723150358,0.2091965639211723,0.7320349908004692
99,0.0027684964200477328,0.2091965639211723,0.7318626207957525
100,0.0027684964200477328,0.21020717534108135,0.7313714888030757
101,0.002911694510739857,0.21020717534108135,0.7290900576779026
102,0.002911694510739857,0.21172309247094492,0.7264654927937266
103,0.0029594272076372313,0.21172309247094492,0.7262691249821549
104,0.0029594272076372313,0.2132390096008085,0.7245926895549956
105,0.003054892601431981,0.2132390096008085,0.7231770266417524
106,0.003054892601431981,0.2157655381505811,0.7210667114373114
107,0.0031026252983293555,0.2157655381505811,0.7191667651078828
108,0.0031026252983293555,0.21829206670035373,0.7154257012248078
109,0.003198090692124105,0.21829206670035373,0.7144901616030807
110,0.003198090692124105,0.21980798383021727,0.7131051158024345
111,0.0032458233890214796,0.21980798383021727,0.7129830968618522
112,0.0032458233890214796,0.22081859525012631,0.711000618907046
113,0.0032935560859188545,0.22081859525012631,0.7083036247392156
114,0.0032935560859188545,0.2228398180899444,0.7053054611063954
115,0.003341288782816229,0.2228398180899444,0.704566228533211
116,0.003341288782816229,0.2248610409297625,0.7034181082362101
117,0.0034367541766109786,0.2248610409297625,0.7024893246722521
118,0.0034367541766109786,0.2268822637695806,0.6995717557534434
119,0.003484486873508353,0.2268822637695806,0.6987214810660975
120,0.003484486873508353,0.22789287518948964,0.6976989271329543
121,0.003532219570405728,0.22789287518948964,0.6974269406264422
122,0.003532219570405728,0.2289034866093987,0.6968732218953615
123,0.003627684964200477,0.2289034866093987,0.6951276941524852
124,0.003627684964200477,0.2294087923193532,0.6950272395969828
125,0.003675417661097852,0.2294087923193532,0.6938472192126285
126,0.003675417661097852,0.23395654370894392,0.6887171060645135
127,0.003723150357995227,0.23395654370894392,0.6882995917335509
128,0.003723150357995227,0.23799898938858008,0.6837620509149211
129,0.0037708830548926014,0.23799898938858008,0.6825891447435527
130,0.0037708830548926014,0.2405255179383527,0.6796343799745086
131,0.0038186157517899762,0.2405255179383527,0.6791098022755971
132,0.0038186157517899762,0.24153612935826174,0.677099711187613
133,0.0038663484486873506,0.24153612935826174,0.6764150694393053
134,0.0038663484486873506,0.2425467407781708,0.675122739750119
135,0.0039140811455847255,0.2425467407781708,0.6748647892876589
136,0.0039140811455847255,0.24406265790803436,0.6727910925872805
137,0.0039618138424821,0.24406265790803436,0.672728254719846
138,0.0039618138424821,0.24456796361798888,0.6723230680730556
139,0.004009546539379475,0.24456796361798888,0.6719297238190599
140,0.004009546539379475,0.24557857503789793,0.6713308783619967
141,0.004057279236276849,0.24557857503789793,0.6710495638526807
142,0.004057279236276849,0.24608388074785245,0.6705217693905079
143,0.004152744630071599,0.24608388074785245,0.6692827540176907
144,0.004152744630071599,0.2501263264274886,0.6659626141771555
145,0.004248210023866349,0.2501263264274886,0.665522060168572
146,0.004248210023866349,0.2516422435573522,0.6647020185937335
147,0.0042959427207637235,0.2516422435573522,0.6630570486893392
148,0.0042959427207637235,0.25315816068721575,0.6621497022744025
149,0.0043436754176610975,0.25315816068721575,0.6619739345843586
150,0.0043436754176610975,0.2536634663971703,0.6619464363914972
151,0.004439140811455847,0.2536634663971703,0.6611547182527557
152,0.004439140811455847,0.2577059120768065,0.6586409113799948
153,0.004534606205250597,0.2577059120768065,0.6581817485562763
154,0.004534606205250597,0.2597271349166246,0.6543579718892985
155,0.004582338902147971,0.2597271349166246,0.6541039496443051
156,0.004582338902147971,0.2637695805962607,0.650787987785171
157,0.004677804295942721,0.2637695805962607,0.6490114116401505
158,0.004677804295942721,0.26478019201616976,0.6486505594169111
159,0.0047255369928400955,0.26478019201616976,0.6486265208976811
160,0.0047255369928400955,0.2678120262758969,0.646647786611991
161,0.004821002386634845,0.2678120262758969,0.645421629862446
162,0.004821002386634845,0.26882263769580594,0.6441428899232017
163,0.004868735083532219,0.26882263769580594,0.6431425327820914
164,0.004868735083532219,0.269833249115715,0.6430136622542053
165,0.004916467780429594,0.269833249115715,0.6418880450928377
166,0.004916467780429594,0.27033855482566954,0.6414128509594996
167,0.004964200477326969,0.27033855482566954,0.6411552035268815
168,0.004964200477326969,0.2713491662455786,0.6397042759527374
169,0.005011933174224344,0.2713491662455786,0.6387670180980747
170,0.005011933174224344,0.2753916119252148,0.6357381721107752
171,0.005059665871121719,0.2753916119252148,0.6345279493469747
172,0.005059665871121719,0.27589691763516927,0.634425902177347
173,0.0051551312649164675,0.27589691763516927,0.6340072241450196
174,0.0051551312649164675,0.2769075290550783,0.6336411300896851
175,0.005202863961813842,0.2769075290550783,0.6333562351075472
176,0.005202863961813842,0.27741283476503287,0.6327866801990378
177,0.005441527446300716,0.27741283476503287,0.6308661486812108
178,0.005441527446300716,0.27791814047498736,0.6306866771480542
179,0.005489260143198091,0.27791814047498736,0.630276211803266
180,0.005489260143198091,0.27943405760485096,0.628637431041249
181,0.005632458233890214,0.27943405760485096,0.6271533845557846
182,0.005632458233890214,0.2809499747347145,0.6252007247497522
183,0.005727923627684964,0.2809499747347145,0.6248433882665109
184,0.005727923627684964,0.28246589186457804,0.6233176155016129
185,0.005775656324582339,0.28246589186457804,0.6229068266644378
186,0.005775656324582339,0.2834765032844871,0.621830030864373
187,0.005823389021479714,0.2834765032844871,0.621604129232862
188,0.005823389021479714,0.2849924204143507,0.6203508368071866
189,0.0059665871121718375,0.2849924204143507,0.6190492443393955
190,0.0059665871121718375,0.2885295603840323,0.6178749596892409
191,0.006014319809069212,0.2885295603840323,0.6173884154714887
192,0.006014319809069212,0.2890348660939869,0.6173312252302496
193,0.006157517899761336,0.2890348660939869,0.6168963789926593
194,0.006157517899761336,0.28954017180394137,0.6167739897900004
195,0.006205250596658711,0.28954017180394137,0.6160441645028069
196,0.006205250596658711,0.29156139464375946,0.6149400956451062
197,0.006252983293556086,0.29156139464375946,0.6149171757333045
198,0.006252983293556086,0.2925720060636685,0.6144036862955801
199,0.006300715990453461,0.2925720060636685,0.61396248935981
200,0.006300715990453461,0.29358261748357756,0.6121044458636832
201,0.0063484486873508356,0.29358261748357756,0.6106941414621453
202,0.0063484486873508356,0.29509853461344115,0.6093155367621467
203,0.00639618138424821,0.29509853461344115,0.608681013342173
204,0.00639618138424821,0.2966144517433047,0.6068163496712397
205,0.006443914081145584,0.2966144517433047,0.6061819462886567
206,0.006443914081145584,0.29711975745325925,0.6060279314447128
207,0.006491646778042959,0.29711975745325925,0.6049852458161681
208,0.006491646778042959,0.2991409802930773,0.6032431711848146
209,0.006539379474940334,0.2991409802930773,0.6023548086817347
210,0.006539379474940334,0.29964628600303184,0.6009821037459897
211,0.006587112171837709,0.29964628600303184,0.6009165337523463
212,0.006587112171837709,0.30015159171298633,0.6007667653867786
213,0.006634844868735084,0.30015159171298633,0.6006487124336336
214,0.006634844868735084,0.3006568974229409,0.5989671765086033
215,0.006730310262529833,0.3006568974229409,0.5986152349520046
216,0.006730310262529833,0.30318342597271347,0.5965546589640617
217,0.006825775656324582,0.30318342597271347,0.5937692429624232
218,0.006825775656324582,0.303688731682668,0.5929571219967893
219,0.006921241050119332,0.303688731682668,0.5906598917179842
220,0.006921241050119332,0.3041940373926225,0.5906585212523192
221,0.007016706443914081,0.3041940373926225,0.5898700502643228
222,0.007016706443914081,0.30520464881253156,0.5891417187239016
223,0.007112171837708831,0.30520464881253156,0.588920563426483
224,0.007112171837708831,0.3082364830722587,0.5871404814123387
225,0.007350835322195704,0.3082364830722587,0.5859475406629416
226,0.007350835322195704,0.30924709449216775,0.5853952891385794
227,0.007398568019093079,0.30924709449216775,0.5841345769562046
228,0.007398568019093079,0.31126831733198584,0.5825789721806278
229,0.007446300715990454,0.31126831733198584,0.5816882980472469
230,0.007446300715990454,0.31278423446184944,0.5802804141012741
231,0.007589498806682578,0.31278423446184944,0.579477988742243
232,0.007589498806682578,0.31328954017180394,0.5781537077789534
233,0.007732696897374701,0.31328954017180394,0.5765724154197451
234,0.007732696897374701,0.31480545730166754,0.5741408458877912
235,0.008066825775656325,0.31480545730166754,0.5707435615175935
236,0.008066825775656325,0.31531076301162203,0.5701681420144592
237,0.008162291169451073,0.31531076301162203,0.5692916882994605
238,0.008162291169451073,0.3163213744315311,0.5683967380318592
239,0.008210023866348448,0.3163213744315311,0.5681388964469175
240,0.008210023866348448,0.3173319858514401,0.5679581498657336
241,0.008305489260143198,0.3173319858514401,0.5676257104020808
242,0.008305489260143198,0.3178372915613946,0.5674304851832458
243,0.008353221957040573,0.3178372915613946,0.5672198587215036
244,0.008353221957040573,0.32036382011116726,0.5645152759094968
245,0.008496420047732697,0.32036382011116726,0.5637911202974535
246,0.008496420047732697,0.3213744315310763,0.5632658049095347
247,0.008591885441527447,0.3213744315310763,0.5623810181606639
248,0.008591885441527447,0.3233956543708944,0.5602364188149037
249,0.00863961813842482,0.3233956543708944,0.560024799846872
250,0.00863961813842482,0.32440626579080345,0.559605048810969
251,0.008782816229116945,0.32440626579080345,0.5592945887079152
252,0.008782816229116945,0.3254168772107125,0.5584225749326995
253,0.00892601431980907,0.3254168772107125,0.5577207224347002
254,0.00892601431980907,0.325922182920667,0.5570497547627941
255,0.008973747016706444,0.325922182920667,0.5570007534910302
256,0.008973747016706444,0.32693279434057604,0.5564584445670169
257,0.009021479713603819,0.32693279434057604,0.5564124766860459
258,0.009021479713603819,0.3279434057604851,0.5550059297467779
259,0.009069212410501194,0.3279434057604851,0.5548845910385256
260,0.009069212410501194,0.32895401718039413,0.5542608313829971
261,0.009164677804295942,0.32895401718039413,0.5539326911653482
262,0.009164677804295942,0.3309752400202122,0.5529377963010883
263,0.009212410501193317,0.3309752400202122,0.5522361870825121
264,0.009212410501193317,0.3314805457301668,0.5517280838407772
265,0.009355608591885441,0.3314805457301668,0.5511674325684182
266,0.009355608591885441,0.33198585144012127,0.5510706735011252
267,0.009498806682577566,0.33198585144012127,0.5502929109440681
268,0.009498806682577566,0.3324911571500758,0.5501632163477838
269,0.009594272076372316,0.3324911571500758,0.5495517437485534
270,0.009594272076372316,0.3329964628600303,0.5489790807234874
271,0.00964200477326969,0.3329964628600303,0.5488803114374687
272,0.00964200477326969,0.3355229914098029,0.5476658081590831
273,0.009928400954653938,0.3355229914098029,0.5464824634469297
274,0.009928400954653938,0.33602829711975746,0.5463398362019437
275,0.009976133651551313,0.33602829711975746,0.5461664748558497
276,0.009976133651551313,0.33653360282971195,0.5457135717111765
277,0.010071599045346062,0.33653360282971195,0.5447193987082894
278,0.010071599045346062,0.33855482566953005,0.5437600347040962
279,0.010119331742243437,0.33855482566953005,0.5436761720489423
280,0.010119331742243437,0.34057604850934814,0.5416528170175828
281,0.010405727923627685,0.34057604850934814,0.540041252546742
282,0.010405727923627685,0.3410813542193027,0.5395647095954018
283,0.01054892601431981,0.3410813542193027,0.536682961653978
284,0.01054892601431981,0.3415866599292572,0.5366446756229816
285,0.010739856801909307,0.3415866599292572,0.5354243328255959
286,0.010739856801909307,0.34209196563921174,0.5349995101495842
287,0.010883054892601432,0.34209196563921174,0.5324308844678464
288,0.010883054892601432,0.3431025770591208,0.5320872382448069
289,0.010930787589498807,0.3431025770591208,0.5317684386152004
290,0.010930787589498807,0.3446184941889843,0.5305457933098451
291,0.010978520286396181,0.3446184941889843,0.5300320166772977
292,0.010978520286396181,0.3451237998989389,0.5299677981242752
293,0.011026252983293556,0.3451237998989389,0.5295720828693286
294,0.011026252983293556,0.34562910560889337,0.5291614573896221
295,0.011073985680190931,0.34562910560889337,0.5289395688529734
296,0.011073985680190931,0.3461344113188479,0.5276914267048998
297,0.01116945107398568,0.3461344113188479,0.527185539689996
298,0.01116945107398568,0.3466397170288024,0.5268625200713117
299,0.011217183770883056,0.3466397170288024,0.5266889374989953
300,0.011217183770883056,0.34714502273875697,0.5243920581460749
301,0.011312649164677804,0.34714502273875697,0.522514181061261
302,0.011312649164677804,0.34765032844871147,0.5222103585529607
303,0.011408114558472553,0.34765032844871147,0.5217340319631271
304,0.011408114558472553,0.3486609398686205,0.5208086544395458
305,0.011551312649164678,0.3486609398686205,0.5184617614151286
306,0.011551312649164678,0.34916624557857506,0.518172762451513
307,0.011599045346062053,0.34916624557857506,0.5179563821458272
308,0.011599045346062053,0.34967155128852956,0.5174441297660388
309,0.011694510739856803,0.34967155128852956,0.5171113643007512
310,0.011694510739856803,0.3501768569984841,0.5164807844517777
311,0.011742243436754177,0.3501768569984841,0.5163676050290357
312,0.011742243436754177,0.35219807983830215,0.5148878164205027
313,0.011837708830548925,0.35219807983830215,0.5136782989439138
314,0.011837708830548925,0.3532086912582112,0.513086982994627
315,0.011933174224343675,0.3532086912582112,0.5128825965103356
316,0.011933174224343675,0.35371399696816574,0.5119138872571234
317,0.012124105011933175,0.35371399696816574,0.5106127487036519
318,0.012124105011933175,0.35421930267812024,0.5099402654538567
319,0.01217183770883055,0.35421930267812024,0.5098147069675505
320,0.01217183770883055,0.3552299140980293,0.5090420683070205
321,0.012219570405727924,0.3552299140980293,0.5079675961308566
322,0.012219570405727924,0.35573521980798384,0.5078082527451785
323,0.012362768496420047,0.35573521980798384,0.5068806616723137
324,0.012362768496420047,0.3567458312278929,0.5060921016642405
325,0.012410501193317422,0.3567458312278929,0.5056469465037866
326,0.012410501193317422,0.3572511369378474,0.5048939832724342
327,0.012601431980906921,0.3572511369378474,0.5047097306033076
328,0.012601431980906921,0.35775644264780193,0.504648917350494
329,0.012696897374701671,0.35775644264780193,0.5044050711376832
330,0.012696897374701671,0.358767054067711,0.5032530664244145
331,0.012744630071599046,0.358767054067711,0.5027577618375361
332,0.012744630071599046,0.3592723597776655,0.5022310522207288
333,0.012840095465393794,0.3592723597776655,0.5003402433840218
334,0.012840095465393794,0.3602829711975745,0.4987183336806923
335,0.012935560859188544,0.3602829711975745,0.497473787552583
336,0.012935560859188544,0.36078827690752907,0.49714546504642715
337,0.012983293556085919,0.36078827690752907,0.4970094384073849
338,0.012983293556085919,0.36129358261748357,0.4969664465496489
339,0.013126491646778043,0.36129358261748357,0.49615546756140255
340,0.013126491646778043,0.3623041940373926,0.4945522962984671
341,0.013317422434367543,0.3623041940373926,0.4933600392899612
342,0.013317422434367543,0.36280949974734716,0.4932284974717115
343,0.01341288782816229,0.36280949974734716,0.4927988067962264
344,0.01341288782816229,0.36331480545730166,0.49210797811921647
345,0.013460620525059665,0.36331480545730166,0.49209159776196076
346,0.013460620525059665,0.3658413340070743,0.48972910194646513
347,0.01360381861575179,0.3658413340070743,0.48831591938323604
348,0.01360381861575179,0.3663466397170288,0.48785061564109106
349,0.01369928400954654,0.3663466397170288,0.48755574743064395
350,0.01369928400954654,0.3688731682668014,0.4861849065654546
351,0.013747016706443915,0.3688731682668014,0.4853982196339698
352,0.013747016706443915,0.370389085396665,0.4849012747197941
353,0.013842482100238664,0.370389085396665,0.4845105328358907
354,0.013842482100238664,0.3729156139464376,0.4834563617815254
355,0.013890214797136037,0.3729156139464376,0.4833885190041011
356,0.013890214797136037,0.37443153107630117,0.4826890059149305
357,0.013937947494033412,0.37443153107630117,0.48264992708602805
358,0.013937947494033412,0.3759474482061647,0.4815637331827399
359,0.013985680190930787,0.3759474482061647,0.4812624117845174
360,0.013985680190930787,0.37645275391611926,0.4802430488581487
361,0.014081145584725537,0.37645275391611926,0.47934984509984374
362,0.014081145584725537,0.3779686710459828,0.47887529236435794
363,0.014128878281622912,0.3779686710459828,0.4786436057313463
364,0.014128878281622912,0.3794845881758464,0.47808947592923096
365,0.014176610978520287,0.3794845881758464,0.47788251882399374
366,0.014176610978520287,0.38049519959575545,0.47719180210859075
367,0.014272076372315036,0.38049519959575545,0.47712842275414535
368,0.014272076372315036,0.38100050530570995,0.476865366701111
369,0.014367541766109786,0.38100050530570995,0.4763262207564386
370,0.014367541766109786,0.38302172814552804,0.475390745262126
371,0.014510739856801909,0.38302172814552804,0.4731027501647055
372,0.014510739856801909,0.3840323395654371,0.4727731515135586
373,0.014606205250596659,0.3840323395654371,0.47237504807015823
374,0.014606205250596659,0.38453764527539164,0.472209939282804
375,0.014653937947494033,0.38453764527539164,0.4719644619731464
376,0.014653937947494033,0.3855482566953007,0.47178975767938114
377,0.014701670644391408,0.3855482566953007,0.4715566783046933
378,0.014701670644391408,0.3875694795351187,0.4711244652078441
379,0.014797136038186158,0.3875694795351187,0.47095892645178733
380,0.014797136038186158,0.38858009095502777,0.47076990803262364
381,0.014940334128878281,0.38858009095502777,0.46886210564702535
382,0.014940334128878281,0.39009600808489137,0.4670529667382569
383,0.014988066825775656,0.39009600808489137,0.4667347806887958
384,0.014988066825775656,0.39060131379484586,0.4665958376403344
385,0.01503579952267303,0.39060131379484586,0.4663887147335461
386,0.01503579952267303,0.3911066195048004,0.46624038872697243
387,0.015083532219570405,0.3911066195048004,0.4661912695151858
388,0.015083532219570405,0.39211723092470946,0.4654865836442602
389,0.01513126491646778,0.39211723092470946,0.4654735518771793
390,0.01513126491646778,0.39262253663466395,0.46532999666187436
391,0.015178997613365155,0.39262253663466395,0.46522858028429054
392,0.015178997613365155,0.3951490651844366,0.4645883702471982
393,0.015465393794749403,0.3951490651844366,0.46309959120389915
394,0.015465393794749403,0.3956543708943911,0.46298480500286754
395,0.015799522673031027,0.3956543708943911,0.45967141620045504
396,0.015799522673031027,0.3976755937342092,0.458446497762308
397,0.01594272076372315,0.3976755937342092,0.4581408949470419
398,0.01594272076372315,0.39818089944416374,0.45765411156057784
399,0.015990453460620526,0.39818089944416374,0.45741928362838075
400,0.015990453460620526,0.3996968165740273,0.4560396762420188
401,0.0160381861575179,0.3996968165740273,0.45535950563826294
402,0.0160381861575179,0.4012127337038909,0.45413564961260744
403,0.016276849642004772,0.4012127337038909,0.45309785794986007
404,0.016276849642004772,0.4017180394138454,0.4523901484327147
405,0.016324582338902147,0.4017180394138454,0.4522863089904229
406,0.016324582338902147,0.4022233451237999,0.45224106064094843
407,0.01637231503579952,0.4022233451237999,0.45194850889177485
408,0.01637231503579952,0.4027286508337544,0.4509065954086154
409,0.016420047732696896,0.4027286508337544,0.4508665544690903
410,0.016420047732696896,0.40323395654370897,0.45063465015403115
411,0.016515513126491646,0.40323395654370897,0.4502847440729048
412,0.016515513126491646,0.40373926225366347,0.4502134239026222
413,0.01656324582338902,0.40373926225366347,0.45021229606488106
414,0.01656324582338902,0.4047498736735725,0.45008316435280066
415,0.016610978520286396,0.4047498736735725,0.4489042924701521
416,0.016610978520286396,0.405255179383527,0.4488712884671626
417,0.01665871121718377,0.405255179383527,0.4488118283574284
418,0.01665871121718377,0.40576048509348156,0.4487618514557958
419,0.016801909307875895,0.40576048509348156,0.4483152096889666
420,0.016801909307875895,0.4072764022233451,0.4478616634277617
421,0.01684964200477327,0.4072764022233451,0.44781362422574933
422,0.01684964200477327,0.40778170793329965,0.44778929917320875
423,0.016897374701670645,0.40778170793329965,0.4476394881795733
424,0.016897374701670645,0.4087923193532087,0.4466302324467025
425,0.01694510739856802,0.4087923193532087,0.4462516393902908
426,0.01694510739856802,0.4092976250631632,0.4459729974751016
427,0.01713603818615752,0.4092976250631632,0.44516376062654633
428,0.01713603818615752,0.40980293077311775,0.4449420450044484
429,0.017183770883054894,0.40980293077311775,0.44482597037852867
430,0.017183770883054894,0.4108135421930268,0.4446860652168326
431,0.01727923627684964,0.4108135421930268,0.44364232120839936
432,0.01727923627684964,0.4128347650328449,0.44282890378985923
433,0.01756563245823389,0.4128347650328449,0.44092349443129014
434,0.01756563245823389,0.4133400707427994,0.4405093883920496
435,0.01766109785202864,0.4133400707427994,0.44022738843015724
436,0.01766109785202864,0.41435068216270843,0.43969029397456405
437,0.017995226730310263,0.41435068216270843,0.4375864995466869
438,0.017995226730310263,0.414855987872663,0.4373614807851825
439,0.018090692124105013,0.414855987872663,0.43678506782836374
440,0.018090692124105013,0.4153612935826175,0.43675238629652224
441,0.018138424821002388,0.4153612935826175,0.4366398498308339
442,0.018138424821002388,0.41738251642243557,0.43621235757222626
443,0.018329355608591884,0.41738251642243557,0.435523056121666
444,0.018329355608591884,0.4178878221323901,0.43512960196790645
445,0.01847255369928401,0.4178878221323901,0.43378346608903706
446,0.01847255369928401,0.41889843355229917,0.4335528157823278
447,0.018520286396181383,0.41889843355229917,0.43314350732839924
448,0.018520286396181383,0.41940373926225366,0.4324543907804448
449,0.018615751789976133,0.41940373926225366,0.4321630557690864
450,0.018615751789976133,0.4199090449722082,0.43206870241533374
451,0.018711217183770883,0.4199090449722082,0.4316100610294108
452,0.018711217183770883,0.42193026781202625,0.43094412992540393
453,0.018758949880668258,0.42193026781202625,0.43056683185579464
454,0.018758949880668258,0.4224355735219808,0.42952660802187453
455,0.018854415274463007,0.4224355735219808,0.42919620890726484
456,0.018854415274463007,0.42395149065184434,0.42853132857220333
457,0.018902147971360382,0.42395149065184434,0.42850079020185095
458,0.018902147971360382,0.4244567963617989,0.42848872313281905
459,0.018997613365155132,0.4244567963617989,0.4281095878394546
460,0.018997613365155132,0.4249621020717534,0.42758187679588966
461,0.01909307875894988,0.4249621020717534,0.42678542981150097
462,0.01909307875894988,0.42597271349166244,0.4263735460011054
463,0.019140811455847256,0.42597271349166244,0.42567082310859944
464,0.019140811455847256,0.426478019201617,0.4252478370089392
465,0.01918854415274463,0.426478019201617,0.4250753242290594
466,0.01918854415274463,0.42748863062152603,0.42384756530178996
467,0.019474940334128877,0.42748863062152603,0.4226810979825155
468,0.019474940334128877,0.42799393633148053,0.42246244295741164
469,0.019522673031026252,0.42799393633148053,0.422283364575866
470,0.019522673031026252,0.4284992420414351,0.42172029217420554
471,0.019665871121718376,0.4284992420414351,0.42141032938544826
472,0.019665871121718376,0.4295098534613441,0.4211460607094578
473,0.01971360381861575,0.4295098534613441,0.42109784054786914
474,0.01971360381861575,0.4305204648812532,0.4203427409184294
475,0.0198090692124105,0.4305204648812532,0.4199281454452565
476,0.0198090692124105,0.43304699343102576,0.4188488753118031
477,0.019856801909307876,0.43304699343102576,0.4188416876695589
478,0.019856801909307876,0.4335522991409803,0.4188034225664515
